"","Year","MatMor","InfMor","NeoMor","Under5Mor","ISO"
"3311","2010",412,72.5,34,104.9,"MOZ"
"3312","2011",389,68.8,33.4,100.5,"MOZ"
"3313","2012",371,66.4,32.8,96.3,"MOZ"
"3314","2013",356,64.7,32.3,92.3,"MOZ"
"3315","2014",339,63,31.8,88.4,"MOZ"
"3316","2015",318,61.3,31.3,84,"MOZ"
"3317","2016",301,59.4,30.7,80.4,"MOZ"
"3318","2017",289,57.5,30.1,78,"MOZ"
"3319","2018",NA,56,29.5,75.6,"MOZ"
"3320","2019",NA,54.3,28.9,72.9,"MOZ"
"3321","2000",834,69.1,42.5,112.5,"MRT"
"3322","2001",835,68.9,42.1,112.1,"MRT"
"3323","2002",836,68.6,41.8,111.5,"MRT"
"3324","2003",836,68.3,41.5,110.8,"MRT"
"3325","2004",830,67.8,41.3,109.7,"MRT"
"3326","2005",826,67,40.9,108.1,"MRT"
"3327","2006",821,66.1,40.4,106.1,"MRT"
"3328","2007",820,65,39.9,103.7,"MRT"
"3329","2008",819,63.8,39.3,101.1,"MRT"
"3330","2009",822,62.5,38.6,98.4,"MRT"
"3331","2010",824,61.2,37.9,95.6,"MRT"
"3332","2011",822,60,37.2,93,"MRT"
"3333","2012",812,58.8,36.5,90.5,"MRT"
"3334","2013",805,57.5,35.8,87.7,"MRT"
"3335","2014",796,56.2,35.2,85.1,"MRT"
"3336","2015",785,55,34.6,82.7,"MRT"
"3337","2016",777,53.8,33.8,80.1,"MRT"
"3338","2017",766,52.6,33.1,77.7,"MRT"
"3339","2018",NA,51.5,32.4,75.5,"MRT"
"3340","2019",NA,50.2,31.8,73,"MRT"
"3341","2000",59,16.6,12.4,18.8,"MUS"
"3342","2001",54,15.3,11.3,17.5,"MUS"
"3343","2002",54,14.4,10.6,16.6,"MUS"
"3344","2003",57,13.8,10.2,16,"MUS"
"3345","2004",54,13.5,10.1,15.8,"MUS"
"3346","2005",53,13.4,10.2,15.6,"MUS"
"3347","2006",55,13.2,10.2,15.5,"MUS"
"3348","2007",56,13,10,15.2,"MUS"
"3349","2008",53,12.7,9.7,14.9,"MUS"
"3350","2009",59,12.5,9.4,14.6,"MUS"
"3351","2010",66,12.5,9.3,14.5,"MUS"
"3352","2011",54,12.6,9.3,14.6,"MUS"
"3353","2012",63,13,9.5,14.9,"MUS"
"3354","2013",60,13.1,9.5,15,"MUS"
"3355","2014",70,12.9,9.3,14.8,"MUS"
"3356","2015",73,12.8,9.1,14.5,"MUS"
"3357","2016",67,12.8,9.1,14.5,"MUS"
"3358","2017",61,13.2,9.3,14.9,"MUS"
"3359","2018",NA,13.7,9.7,15.4,"MUS"
"3360","2019",NA,14.3,10.1,16,"MUS"
"3361","2000",749,100.5,39.1,174.6,"MWI"
"3362","2001",735,92.9,37,160.5,"MWI"
"3363","2002",714,84.6,34.8,145.5,"MWI"
"3364","2003",687,76.8,32.7,131.6,"MWI"
"3365","2004",654,70.1,31,119.7,"MWI"
"3366","2005",610,65,29.8,110.5,"MWI"
"3367","2006",566,61.6,29.2,104.2,"MWI"
"3368","2007",526,59.6,28.9,99.9,"MWI"
"3369","2008",493,56.5,28.8,94.5,"MWI"
"3370","2009",466,54.5,28.5,89.4,"MWI"
"3371","2010",444,52.4,27.9,84.2,"MWI"
"3372","2011",428,48.8,27.1,77.6,"MWI"
"3373","2012",413,45.6,26,70.7,"MWI"
"3374","2013",396,42.2,24.8,63.4,"MWI"
"3375","2014",381,39.2,23.7,57.6,"MWI"
"3376","2015",370,36.7,22.7,53.3,"MWI"
"3377","2016",358,34.6,21.8,49.5,"MWI"
"3378","2017",349,32.8,21,46.2,"MWI"
"3379","2018",NA,31.4,20.3,43.1,"MWI"
"3380","2019",NA,30.1,19.7,40.6,"MWI"
"3381","2000",38,8.7,4.8,10.2,"MYS"
"3382","2001",36,8.1,4.5,9.4,"MYS"
"3383","2002",34,7.6,4.3,8.9,"MYS"
"3384","2003",33,7.3,4.1,8.5,"MYS"
"3385","2004",32,7.1,4,8.3,"MYS"
"3386","2005",31,7,4,8.2,"MYS"
"3387","2006",30,7,4,8.1,"MYS"
"3388","2007",30,6.9,4,8.1,"MYS"
"3389","2008",29,6.9,4.1,8.1,"MYS"
"3390","2009",29,6.9,4.1,8.1,"MYS"
"3391","2010",30,6.9,4.2,8.1,"MYS"
"3392","2011",30,6.8,4.1,8,"MYS"
"3393","2012",30,6.8,4.1,8,"MYS"
"3394","2013",30,6.8,4.1,8,"MYS"
"3395","2014",30,6.8,4.1,8,"MYS"
"3396","2015",30,6.9,4.2,8.1,"MYS"
"3397","2016",29,7,4.3,8.1,"MYS"
"3398","2017",29,7.1,4.4,8.3,"MYS"
"3399","2018",NA,7.2,4.5,8.4,"MYS"
"3400","2019",NA,7.3,4.6,8.6,"MYS"
"3401","2000",12,7,4.6,8.3,NA
"3402","2001",12,6.9,4.6,8.2,NA
"3403","2002",13,6.8,4.6,8.1,NA
"3404","2003",13,6.8,4.6,8,NA
"3405","2004",13,6.7,4.5,7.9,NA
"3406","2005",13,6.6,4.4,7.8,NA
"3407","2006",14,6.5,4.4,7.7,NA
"3408","2007",14,6.5,4.3,7.6,NA
"3409","2008",14,6.4,4.2,7.5,NA
"3410","2009",14,6.2,4.1,7.3,NA
"3411","2010",14,6.1,4.1,7.2,NA
"3412","2011",15,6,4,7.1,NA
"3413","2012",15,5.9,4,7,NA
"3414","2013",15,5.9,4,6.8,NA
"3415","2014",16,5.8,4,6.8,NA
"3416","2015",17,5.7,3.9,6.7,NA
"3417","2016",18,5.6,3.8,6.6,NA
"3418","2017",18,5.6,3.7,6.5,NA
"3419","2018",NA,5.5,3.6,6.4,NA
"3420","2019",NA,5.4,3.5,6.3,NA
"3421","2000",348,45,23.4,75.8,"NAM"
"3422","2001",352,44.2,22.6,75.3,"NAM"
"3423","2002",356,43.6,21.8,74.7,"NAM"
"3424","2003",359,43.3,21,74.4,"NAM"
"3425","2004",358,42.7,20.5,74.4,"NAM"
"3426","2005",346,39.4,20,70.6,"NAM"
"3427","2006",328,37.3,19.8,65.4,"NAM"
"3428","2007",306,37.6,19.9,60.8,"NAM"
"3429","2008",284,37.5,20.2,55.1,"NAM"
"3430","2009",276,38.5,20.7,51.6,"NAM"
"3431","2010",266,36.8,21,49.1,"NAM"
"3432","2011",256,36.9,21.3,48.9,"NAM"
"3433","2012",240,37.9,21.6,50.5,"NAM"
"3434","2013",231,35.8,21.7,49.1,"NAM"
"3435","2014",223,34,21.8,47.9,"NAM"
"3436","2015",217,33.3,21.7,47.6,"NAM"
"3437","2016",207,32.8,21.5,46.3,"NAM"
"3438","2017",195,32.2,21.2,44.9,"NAM"
"3439","2018",NA,31.7,20.8,43.9,"NAM"
"3440","2019",NA,30.9,20.5,41.9,"NAM"
"3441","2000",NA,NA,NA,NA,"NCL"
"3442","2001",NA,NA,NA,NA,"NCL"
"3443","2002",NA,NA,NA,NA,"NCL"
"3444","2003",NA,NA,NA,NA,"NCL"
"3445","2004",NA,NA,NA,NA,"NCL"
"3446","2005",NA,NA,NA,NA,"NCL"
"3447","2006",NA,NA,NA,NA,"NCL"
"3448","2007",NA,NA,NA,NA,"NCL"
"3449","2008",NA,NA,NA,NA,"NCL"
"3450","2009",NA,NA,NA,NA,"NCL"
"3451","2010",NA,NA,NA,NA,"NCL"
"3452","2011",NA,NA,NA,NA,"NCL"
"3453","2012",NA,NA,NA,NA,"NCL"
"3454","2013",NA,NA,NA,NA,"NCL"
"3455","2014",NA,NA,NA,NA,"NCL"
"3456","2015",NA,NA,NA,NA,"NCL"
"3457","2016",NA,NA,NA,NA,"NCL"
"3458","2017",NA,NA,NA,NA,"NCL"
"3459","2018",NA,NA,NA,NA,"NCL"
"3460","2019",NA,NA,NA,NA,"NCL"
"3461","2000",813,97,43,224.9,"NER"
"3462","2001",803,93.7,41.6,215.2,"NER"
"3463","2002",795,90.1,40.2,204.5,"NER"
"3464","2003",782,86.2,38.9,193.1,"NER"
"3465","2004",770,82.3,37.7,181.5,"NER"
"3466","2005",755,78.5,36.5,170.2,"NER"
"3467","2006",739,74.8,35.3,159.3,"NER"
"3468","2007",725,71.3,34.1,149,"NER"
"3469","2008",709,67.9,32.9,139.3,"NER"
"3470","2009",688,64.8,31.8,130.3,"NER"
"3471","2010",663,61.9,30.7,121.9,"NER"
"3472","2011",639,59.3,29.7,114.5,"NER"
"3473","2012",616,57,28.8,108.2,"NER"
"3474","2013",594,55,28,102.7,"NER"
"3475","2014",573,53.4,27.4,98,"NER"
"3476","2015",555,51.8,26.8,93.8,"NER"
"3477","2016",530,50.4,26.2,90.1,"NER"
"3478","2017",509,49.1,25.7,86.6,"NER"
"3479","2018",NA,47.9,25.1,83.5,"NER"
"3480","2019",NA,46.7,24.6,80.3,"NER"
"3481","2000",1200,109.8,46.4,182.9,"NGA"
"3482","2001",1200,106.8,45.3,177.3,"NGA"
"3483","2002",1180,103.8,44.1,171.5,"NGA"
"3484","2003",1170,100.8,43,165.9,"NGA"
"3485","2004",1130,97.8,41.9,160.3,"NGA"
"3486","2005",1080,95,40.9,155,"NGA"
"3487","2006",1040,92.3,40.1,150.1,"NGA"
"3488","2007",1010,89.8,39.5,145.6,"NGA"
"3489","2008",996,87.7,39,141.7,"NGA"
"3490","2009",987,85.9,38.5,138.3,"NGA"
"3491","2010",978,84.3,38.1,135.5,"NGA"
"3492","2011",972,83,37.8,133.1,"NGA"
"3493","2012",963,81.9,37.6,131.1,"NGA"
"3494","2013",951,81,37.5,129.4,"NGA"
"3495","2014",943,80.1,37.3,127.9,"NGA"
"3496","2015",931,79.3,37.2,126.4,"NGA"
"3497","2016",925,78.3,37,124.7,"NGA"
"3498","2017",917,77.1,36.7,122.5,"NGA"
"3499","2018",NA,75.7,36.3,119.9,"NGA"
"3500","2019",NA,74,35.9,116.9,"NGA"
"3501","2000",162,31.4,16.8,38.5,"NIC"
"3502","2001",157,29.9,16.4,36.5,"NIC"
"3503","2002",151,28.5,15.7,34.6,"NIC"
"3504","2003",145,27.2,15.2,32.9,"NIC"
"3505","2004",138,26,14.7,31.3,"NIC"
"3506","2005",131,24.9,14.4,29.9,"NIC"
"3507","2006",124,23.9,14.2,28.5,"NIC"
"3508","2007",121,22.9,14,27.3,"NIC"
"3509","2008",116,22,13.8,26.1,"NIC"
"3510","2009",113,21.1,13.6,24.9,"NIC"
"3511","2010",112,20.3,13.4,23.9,"NIC"
"3512","2011",110,19.5,13.3,22.9,"NIC"
"3513","2012",108,18.7,13.1,22,"NIC"
"3514","2013",105,18,12.8,21.1,"NIC"
"3515","2014",103,17.3,12.4,20.2,"NIC"
"3516","2015",101,16.6,11.9,19.4,"NIC"
"3517","2016",100,16,11.4,18.6,"NIC"
"3518","2017",98,15.4,10.8,17.9,"NIC"
"3519","2018",NA,14.8,10.3,17.3,"NIC"
"3520","2019",NA,14.3,9.8,16.6,"NIC"
"3521","2000",13,5.1,3.8,6.2,"NLD"
"3522","2001",13,5,3.8,6.1,"NLD"
"3523","2002",13,4.9,3.7,5.9,"NLD"
"3524","2003",12,4.8,3.6,5.7,"NLD"
"3525","2004",11,4.6,3.6,5.5,"NLD"
"3526","2005",11,4.4,3.4,5.3,"NLD"
"3527","2006",9,4.3,3.3,5.1,"NLD"
"3528","2007",9,4.1,3.2,4.9,"NLD"
"3529","2008",8,4,3,4.7,"NLD"
"3530","2009",8,3.8,2.9,4.6,"NLD"
"3531","2010",7,3.7,2.8,4.4,"NLD"
"3532","2011",7,3.6,2.7,4.3,"NLD"
"3533","2012",7,3.6,2.7,4.2,"NLD"
"3534","2013",6,3.5,2.7,4.1,"NLD"
"3535","2014",6,3.5,2.6,4.1,"NLD"
"3536","2015",6,3.4,2.6,4,"NLD"
"3537","2016",6,3.4,2.6,4,"NLD"
"3538","2017",5,3.5,2.6,4,"NLD"
"3539","2018",NA,3.5,2.6,4.1,"NLD"
"3540","2019",NA,3.5,2.7,4.1,"NLD"
"3541","2000",6,3.9,2.7,4.9,"NOR"
"3542","2001",5,3.8,2.6,4.7,"NOR"
"3543","2002",5,3.7,2.5,4.6,"NOR"
"3544","2003",5,3.6,2.4,4.4,"NOR"
"3545","2004",5,3.4,2.3,4.2,"NOR"
"3546","2005",5,3.3,2.3,4.1,"NOR"
"3547","2006",4,3.2,2.2,3.9,"NOR"
"3548","2007",4,3,2.1,3.7,"NOR"
"3549","2008",4,2.9,2,3.6,"NOR"
"3550","2009",4,2.8,1.9,3.4,"NOR"
"3551","2010",4,2.7,1.9,3.3,"NOR"
"3552","2011",4,2.5,1.8,3.1,"NOR"
"3553","2012",3,2.5,1.8,3,"NOR"
"3554","2013",3,2.4,1.7,2.9,"NOR"
"3555","2014",3,2.3,1.7,2.8,"NOR"
"3556","2015",3,2.2,1.6,2.7,"NOR"
"3557","2016",3,2.1,1.6,2.6,"NOR"
"3558","2017",2,2.1,1.5,2.5,"NOR"
"3559","2018",NA,2,1.4,2.4,"NOR"
"3560","2019",NA,1.9,1.4,2.3,"NOR"
"3561","2000",553,58.7,39.3,79.1,"NPL"
"3562","2001",521,55.8,37.8,74.6,"NPL"
"3563","2002",520,53.1,36.3,70.4,"NPL"
"3564","2003",470,50.6,34.9,66.4,"NPL"
"3565","2004",447,48.2,33.5,62.7,"NPL"
"3566","2005",415,45.9,32.2,59.4,"NPL"
"3567","2006",386,43.8,31,56.3,"NPL"
"3568","2007",361,41.9,29.8,53.4,"NPL"
"3569","2008",342,40.1,28.7,50.8,"NPL"
"3570","2009",323,38.3,27.6,48.3,"NPL"
"3571","2010",305,36.6,26.5,45.9,"NPL"
"3572","2011",285,35,25.4,43.6,"NPL"
"3573","2012",266,33.5,24.3,41.5,"NPL"
"3574","2013",248,32,23.3,39.4,"NPL"
"3575","2014",231,30.5,22.4,37.4,"NPL"
"3576","2015",236,29.2,21.3,35.5,"NPL"
"3577","2016",200,27.8,20.2,33.7,"NPL"
"3578","2017",186,26.6,19.2,32.1,"NPL"
"3579","2018",NA,25.5,18.3,30.6,"NPL"
"3580","2019",NA,24.5,17.5,29.3,"NPL"
"3581","2000",NA,34.3,25.6,42.6,"NRU"
"3582","2001",NA,33.3,25.3,41.3,"NRU"
"3583","2002",NA,32.6,25.1,40.2,"NRU"
"3584","2003",NA,32,25,39.4,"NRU"
"3585","2004",NA,31.6,24.9,38.8,"NRU"
"3586","2005",NA,31.3,24.7,38.5,"NRU"
"3587","2006",NA,31.3,24.7,38.4,"NRU"
"3588","2007",NA,31.3,24.7,38.4,"NRU"
"3589","2008",NA,31.2,24.6,38.3,"NRU"
"3590","2009",NA,31,24.5,38,"NRU"
"3591","2010",NA,30.6,24.2,37.5,"NRU"
"3592","2011",NA,30.1,23.8,36.9,"NRU"
"3593","2012",NA,29.5,23.3,36,"NRU"
"3594","2013",NA,28.9,22.7,35.1,"NRU"
"3595","2014",NA,28.2,22,34.1,"NRU"
"3596","2015",NA,27.4,21.4,33.2,"NRU"
"3597","2016",NA,26.7,20.8,32.3,"NRU"
"3598","2017",NA,26,20.1,31.3,"NRU"
"3599","2018",NA,25.3,19.5,30.4,"NRU"
"3600","2019",NA,24.6,18.9,29.5,"NRU"
"3601","2000",12,6.1,3.5,7.4,"NZL"
"3602","2001",11,5.9,3.5,7.2,"NZL"
"3603","2002",12,5.8,3.5,7,"NZL"
"3604","2003",12,5.7,3.4,6.9,"NZL"
"3605","2004",11,5.6,3.3,6.7,"NZL"
"3606","2005",11,5.5,3.1,6.6,"NZL"
"3607","2006",11,5.4,3,6.5,"NZL"
"3608","2007",11,5.3,2.9,6.4,"NZL"
"3609","2008",10,5.2,3,6.3,"NZL"
"3610","2009",11,5.2,3.1,6.2,"NZL"
"3611","2010",11,5.1,3.2,6.1,"NZL"
"3612","2011",10,5,3.3,6,"NZL"
"3613","2012",10,4.9,3.4,5.9,"NZL"
"3614","2013",9,4.8,3.3,5.8,"NZL"
"3615","2014",10,4.7,3.3,5.7,"NZL"
"3616","2015",10,4.6,3.2,5.5,"NZL"
"3617","2016",10,4.4,3.1,5.4,"NZL"
"3618","2017",9,4.3,2.9,5.2,"NZL"
"3619","2018",NA,4.2,2.8,5,"NZL"
"3620","2019",NA,4.1,2.7,4.9,"NZL"
"3621","2000",24,11.38239261,7.061866387,13.69620882,NA
"3622","2001",24,10.90228694,6.726067673,13.0909905,NA
"3623","2002",24,10.43994817,6.408367735,12.50734076,NA
"3624","2003",23,10.0247149,6.099238476,11.96180904,NA
"3625","2004",22,9.596303559,5.801773094,11.46884196,NA
"3626","2005",22,9.20904937,5.527828736,10.96798534,NA
"3627","2006",21,8.868655133,5.280615546,10.51808646,NA
"3628","2007",21,8.533711683,5.104748971,10.07806394,NA
"3629","2008",20,8.223727212,4.952962228,9.702716066,NA
"3630","2009",21,7.914226506,4.817203369,9.360784949,NA
"3631","2010",20,7.623421805,4.671708916,9.006054235,NA
"3632","2011",19,7.386425025,4.564557763,8.718859639,NA
"3633","2012",19,7.164938723,4.465932424,8.438020387,NA
"3634","2013",18,6.972863761,4.34396724,8.189277441,NA
"3635","2014",18,6.773117269,4.255720693,7.96328899,NA
"3636","2015",18,6.578514038,4.174608296,7.748578666,NA
"3637","2016",18,6.414243222,4.1320999,7.534091803,NA
"3638","2017",18,6.256605577,4.131853777,7.345864481,NA
"3639","2018",NA,6.088749962,4.074943119,7.126517059,NA
"3640","2019",NA,5.916369855,3.972662754,6.927123833,NA
"3641","2000",20,14.2,7.3,16.5,"OMN"
"3642","2001",20,13.3,6.9,15.4,"OMN"
"3643","2002",20,12.5,6.5,14.5,"OMN"
"3644","2003",20,11.9,6.2,13.8,"OMN"
"3645","2004",19,11.4,5.9,13.2,"OMN"
"3646","2005",19,11,5.7,12.8,"OMN"
"3647","2006",18,10.7,5.6,12.5,"OMN"
"3648","2007",18,10.5,5.4,12.2,"OMN"
"3649","2008",18,10.3,5.3,12,"OMN"
"3650","2009",18,10.2,5.3,11.8,"OMN"
"3651","2010",18,10.1,5.2,11.7,"OMN"
"3652","2011",18,10,5.2,11.6,"OMN"
"3653","2012",18,9.8,5.1,11.4,"OMN"
"3654","2013",18,9.7,5,11.3,"OMN"
"3655","2014",18,9.7,5,11.2,"OMN"
"3656","2015",19,9.6,5,11.2,"OMN"
"3657","2016",19,9.6,5,11.2,"OMN"
"3658","2017",19,9.6,5,11.2,"OMN"
"3659","2018",NA,9.6,5,11.1,"OMN"
"3660","2019",NA,9.5,4.9,11.1,"OMN"
"3661","2000",489,57.85090003,29.79122427,89.55534391,NA
"3662","2001",483,56.7816395,29.34210477,88.07702663,NA
"3663","2002",475,55.70387848,28.91258456,86.35551213,NA
"3664","2003",465,54.61557339,28.49892628,84.55659013,NA
"3665","2004",447,53.37138966,28.10448472,82.57463298,NA
"3666","2005",423,51.65277602,27.70111364,79.8593535,NA
"3667","2006",401,49.74031586,27.29768531,76.41391849,NA
"3668","2007",382,48.63688349,26.91184807,73.24488698,NA
"3669","2008",367,47.93961377,26.5467476,70.44577798,NA
"3670","2009",357,46.45132357,26.21545147,66.92690811,NA
"3671","2010",347,44.7863881,25.86430141,63.39472432,NA
"3672","2011",340,43.63951966,25.56597437,60.96800014,NA
"3673","2012",333,42.79489181,25.26511067,59.0580482,NA
"3674","2013",326,41.68330939,24.95580335,57.22755803,NA
"3675","2014",321,40.90074305,24.64173628,55.93832711,NA
"3676","2015",316,39.8336914,24.31319828,54.30972037,NA
"3677","2016",310,38.89770891,23.94018952,52.50539399,NA
"3678","2017",303,38.11084172,23.55182408,51.14186903,NA
"3679","2018",NA,37.06755857,23.15145556,49.64138315,NA
"3680","2019",NA,36.18894435,22.72921755,48.23527928,NA
"3681","2000",286,84.6,56.8,107.8,"PAK"
"3682","2001",275,82.6,55.8,105,"PAK"
"3683","2002",264,80.9,54.9,102.4,"PAK"
"3684","2003",254,79.3,54,100.2,"PAK"
"3685","2004",243,77.9,53.3,98.1,"PAK"
"3686","2005",237,76.6,52.6,96.3,"PAK"
"3687","2006",222,75.4,52,94.5,"PAK"
"3688","2007",214,74.1,51.4,92.7,"PAK"
"3689","2008",205,72.8,50.9,90.9,"PAK"
"3690","2009",199,71.5,50.4,89.1,"PAK"
"3691","2010",191,70.1,49.8,87.1,"PAK"
"3692","2011",180,68.6,49,85,"PAK"
"3693","2012",173,67,48.1,82.8,"PAK"
"3694","2013",166,65.4,47.1,80.6,"PAK"
"3695","2014",161,63.8,46.2,78.3,"PAK"
"3696","2015",154,62.1,45.2,76,"PAK"
"3697","2016",143,60.5,44.3,73.8,"PAK"
"3698","2017",140,58.9,43.3,71.6,"PAK"
"3699","2018",NA,57.3,42.3,69.5,"PAK"
"3700","2019",NA,55.7,41.4,67.3,"PAK"
"3701","2000",91,21.9,14.7,26,"PAN"
"3702","2001",86,21.4,14.3,25.4,"PAN"
"3703","2002",91,20.9,14,24.8,"PAN"
"3704","2003",93,20.5,13.6,24.1,"PAN"
"3705","2004",88,20,13.2,23.5,"PAN"
"3706","2005",88,19.5,12.9,22.9,"PAN"
"3707","2006",88,19,12.5,22.3,"PAN"
"3708","2007",86,18.5,12.2,21.7,"PAN"
"3709","2008",84,18,11.9,21.1,"PAN"
"3710","2009",82,17.5,11.5,20.5,"PAN"
"3711","2010",79,17,11.1,19.9,"PAN"
"3712","2011",76,16.5,10.8,19.3,"PAN"
"3713","2012",74,16,10.4,18.7,"PAN"
"3714","2013",66,15.5,10.1,18.1,"PAN"
"3715","2014",60,15.1,9.8,17.6,"PAN"
"3716","2015",58,14.6,9.5,17,"PAN"
"3717","2016",55,14.1,9.2,16.4,"PAN"
"3718","2017",52,13.7,8.9,15.9,"PAN"
"3719","2018",NA,13.2,8.6,15.4,"PAN"
"3720","2019",NA,12.8,8.3,14.8,"PAN"
"3721","2000",144,29.3,16.1,38.2,"PER"
"3722","2001",138,27.2,15.2,35.3,"PER"
"3723","2002",132,25.2,14.3,32.7,"PER"
"3724","2003",127,23.5,13.5,30.4,"PER"
"3725","2004",122,22,12.8,28.3,"PER"
"3726","2005",118,20.6,12.2,26.5,"PER"
"3727","2006",114,19.3,11.7,24.9,"PER"
"3728","2007",112,18.2,11.1,23.4,"PER"
"3729","2008",108,17.1,10.6,22,"PER"
"3730","2009",106,16.2,10.1,20.8,"PER"
"3731","2010",104,15.3,9.7,19.8,"PER"
"3732","2011",102,14.6,9.4,18.8,"PER"
"3733","2012",100,13.9,9,17.9,"PER"
"3734","2013",98,13.3,8.7,17.1,"PER"
"3735","2014",96,12.7,8.4,16.4,"PER"
"3736","2015",94,12.2,8,15.7,"PER"
"3737","2016",91,11.7,7.8,15,"PER"
"3738","2017",88,11.2,7.5,14.4,"PER"
"3739","2018",NA,10.7,7.2,13.8,"PER"
"3740","2019",NA,10.3,7,13.3,"PER"
"3741","2000",160,28.7,16.5,37.7,"PHL"
"3742","2001",163,28.2,16.5,36.9,"PHL"
"3743","2002",160,27.8,16.3,36.2,"PHL"
"3744","2003",156,27.3,16.2,35.5,"PHL"
"3745","2004",156,26.9,16,34.9,"PHL"
"3746","2005",156,26.4,15.8,34.2,"PHL"
"3747","2006",156,26,15.6,33.6,"PHL"
"3748","2007",149,25.7,15.4,33,"PHL"
"3749","2008",148,25.3,15.2,32.5,"PHL"
"3750","2009",149,25,15,32.1,"PHL"
"3751","2010",144,24.8,14.9,31.7,"PHL"
"3752","2011",141,24.5,14.7,31.3,"PHL"
"3753","2012",139,24.2,14.6,30.9,"PHL"
"3754","2013",136,23.9,14.4,30.5,"PHL"
"3755","2014",131,23.7,14.3,30.1,"PHL"
"3756","2015",127,23.4,14.1,29.6,"PHL"
"3757","2016",124,23,13.9,29.1,"PHL"
"3758","2017",121,22.6,13.6,28.5,"PHL"
"3759","2018",NA,22.1,13.3,27.9,"PHL"
"3760","2019",NA,21.5,12.9,27.1,"PHL"
"3761","2000",NA,25.5,15.4,28.5,"PLW"
"3762","2001",NA,25.1,15.1,27.9,"PLW"
"3763","2002",NA,24.7,14.8,27.4,"PLW"
"3764","2003",NA,24.3,14.5,27,"PLW"
"3765","2004",NA,24,14.2,26.5,"PLW"
"3766","2005",NA,23.6,14,26,"PLW"
"3767","2006",NA,23.2,13.7,25.5,"PLW"
"3768","2007",NA,22.8,13.4,25,"PLW"
"3769","2008",NA,22.3,13,24.4,"PLW"
"3770","2009",NA,21.8,12.7,23.7,"PLW"
"3771","2010",NA,21.3,12.3,23.1,"PLW"
"3772","2011",NA,20.7,11.9,22.5,"PLW"
"3773","2012",NA,20.1,11.6,21.8,"PLW"
"3774","2013",NA,19.6,11.2,21.2,"PLW"
"3775","2014",NA,18.9,10.9,20.4,"PLW"
"3776","2015",NA,18.3,10.5,19.8,"PLW"
"3777","2016",NA,17.8,10.2,19.2,"PLW"
"3778","2017",NA,17.2,9.8,18.6,"PLW"
"3779","2018",NA,16.7,9.5,18,"PLW"
"3780","2019",NA,16.2,9.2,17.4,"PLW"
"3781","2000",249,53.6,30.2,71.1,"PNG"
"3782","2001",242,52.8,29.6,69.9,"PNG"
"3783","2002",234,52.1,29.1,68.8,"PNG"
"3784","2003",225,51.3,28.7,67.5,"PNG"
"3785","2004",213,50.4,28.2,66.2,"PNG"
"3786","2005",200,49.6,27.9,64.9,"PNG"
"3787","2006",187,48.7,27.6,63.5,"PNG"
"3788","2007",179,47.8,27.3,62.1,"PNG"
"3789","2008",173,46.8,27,60.8,"PNG"
"3790","2009",170,45.9,26.6,59.3,"PNG"
"3791","2010",168,44.9,26.1,57.9,"PNG"
"3792","2011",166,44,25.6,56.5,"PNG"
"3793","2012",164,43,25.1,55.2,"PNG"
"3794","2013",160,42.1,24.7,53.8,"PNG"
"3795","2014",155,41.2,24.3,52.4,"PNG"
"3796","2015",151,40.2,23.8,51,"PNG"
"3797","2016",148,39.3,23.4,49.7,"PNG"
"3798","2017",145,38.2,22.9,48.2,"PNG"
"3799","2018",NA,37.2,22.5,46.8,"PNG"
"3800","2019",NA,36.2,22,45.3,"PNG"
"3801","2000",7,8.1,5.8,9.3,"POL"
"3802","2001",6,7.6,5.4,8.8,"POL"
"3803","2002",5,7.3,5.2,8.4,"POL"
"3804","2003",5,7,5,8.1,"POL"
"3805","2004",5,6.8,4.8,7.8,"POL"
"3806","2005",4,6.5,4.6,7.6,"POL"
"3807","2006",4,6.3,4.4,7.3,"POL"
"3808","2007",4,6.1,4.2,7,"POL"
"3809","2008",4,5.8,4,6.7,"POL"
"3810","2009",3,5.5,3.8,6.3,"POL"
"3811","2010",3,5.1,3.6,6,"POL"
"3812","2011",3,4.9,3.4,5.7,"POL"
"3813","2012",3,4.7,3.2,5.4,"POL"
"3814","2013",3,4.5,3.1,5.2,"POL"
"3815","2014",2,4.3,3,5,"POL"
"3816","2015",2,4.2,2.9,4.9,"POL"
"3817","2016",2,4.1,2.9,4.7,"POL"
"3818","2017",2,4,2.8,4.6,"POL"
"3819","2018",NA,3.9,2.8,4.5,"POL"
"3820","2019",NA,3.8,2.7,4.4,"POL"
"3821","2000",896,93.17857028,41.08544407,153.3959122,NA
"3822","2001",874,90.32961548,40.15575874,148.0557116,NA
"3823","2002",853,87.3784596,39.21181304,142.4856347,NA
"3824","2003",831,84.43330628,38.29417812,136.9474754,NA
"3825","2004",800,81.51319948,37.37574411,131.4672855,NA
"3826","2005",766,78.73426469,36.50414601,126.202278,NA
"3827","2006",738,76.13141815,35.72129505,121.226072,NA
"3828","2007",713,73.61419225,34.97624442,116.4694327,NA
"3829","2008",692,71.31623533,34.29849198,111.9986198,NA
"3830","2009",674,69.23964336,33.6255461,107.7978408,NA
"3831","2010",656,67.3435064,32.99711626,104.0514303,NA
"3832","2011",640,65.48808643,32.41576324,100.5544174,NA
"3833","2012",626,63.78089854,31.86458761,97.29460674,NA
"3834","2013",613,62.21229822,31.35809725,94.23916258,NA
